,preco,quartos,suites,vagas,m2,bairro,zona_centro,zona_leste,zona_norte,zona_oeste,zona_sul
25974,600000,3,1,2,200,Jabaquara,0,0,0,0,1
25975,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
25976,640000,3,0,4,198,Campo Grande,0,0,0,0,1
25977,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
25978,1380000,3,1,4,221,Saúde,0,0,0,0,1
25979,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
25980,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
25981,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
25982,1990000,4,4,8,630,Cidade Jardim,0,0,0,0,1
25983,740000,3,3,4,140,Campo Grande,0,0,0,0,1
25984,2900000,3,3,4,500,Morumbi,0,0,0,0,1
25985,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
25986,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
25987,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
25988,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
25989,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
25990,750000,3,1,2,124,Brooklin,0,0,0,0,1
25991,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
25992,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
25993,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
25994,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
25995,499000,2,0,4,140,Vila Império,0,0,0,0,1
25996,600000,3,1,2,200,Jabaquara,0,0,0,0,1
25997,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
25998,640000,3,0,4,198,Campo Grande,0,0,0,0,1
25999,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26000,1380000,3,1,4,221,Saúde,0,0,0,0,1
26001,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26002,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26003,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26004,1250000,3,3,3,210,Aclimação,0,0,0,0,1
26005,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26006,2900000,3,3,4,500,Morumbi,0,0,0,0,1
26007,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26008,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26009,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26010,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26011,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26012,750000,3,1,2,124,Brooklin,0,0,0,0,1
26013,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26014,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26015,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26016,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26017,499000,2,0,4,140,Vila Império,0,0,0,0,1
26018,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26019,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26020,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26021,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26022,1380000,3,1,4,221,Saúde,0,0,0,0,1
26023,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26024,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26025,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26026,20500000,4,4,10,950,Jardim Europa,0,0,0,0,1
26027,32000000,5,5,10,915,Jardim América,0,0,0,0,1
26028,3200000,3,3,3,360,Jardim Cordeiro,0,0,0,0,1
26029,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26030,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26031,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26032,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26033,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26034,750000,3,1,2,124,Brooklin,0,0,0,0,1
26035,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26036,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26037,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26038,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26039,499000,2,0,4,140,Vila Império,0,0,0,0,1
26040,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26041,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26042,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26043,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26044,1380000,3,1,4,221,Saúde,0,0,0,0,1
26045,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26046,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26047,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26048,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26049,32000000,5,5,10,915,Jardim América,0,0,0,0,1
26050,350000,2,0,2,92,Vila São Francisco,0,0,0,0,1
26051,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26052,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26053,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26054,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26055,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26056,750000,3,1,2,124,Brooklin,0,0,0,0,1
26057,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26058,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26059,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26060,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26061,499000,2,0,4,140,Vila Império,0,0,0,0,1
26062,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26063,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26064,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26065,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26066,1380000,3,1,4,221,Saúde,0,0,0,0,1
26067,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26068,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26069,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26070,3000000,5,4,6,450,Interlagos,0,0,0,0,1
26071,2700000,4,3,4,320,Chácara Klabin,0,0,0,0,1
26072,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26073,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26074,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26075,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26076,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26077,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26078,750000,3,1,2,124,Brooklin,0,0,0,0,1
26079,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26080,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26081,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26082,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26083,499000,2,0,4,140,Vila Império,0,0,0,0,1
26084,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26085,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26086,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26087,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26088,1380000,3,1,4,221,Saúde,0,0,0,0,1
26089,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26090,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26091,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26092,16000000,4,0,6,938,Jardim América,0,0,0,0,1
26093,12500000,3,2,4,700,Jardim Europa,0,0,0,0,1
26094,2400000,4,3,6,293,Jardim Paulista,0,0,0,0,1
26095,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26096,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26097,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26098,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26099,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26100,750000,3,1,2,124,Brooklin,0,0,0,0,1
26101,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26102,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26103,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26104,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26105,499000,2,0,4,140,Vila Império,0,0,0,0,1
26106,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26107,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26108,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26109,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26110,1380000,3,1,4,221,Saúde,0,0,0,0,1
26111,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26112,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26113,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26114,2300000,3,2,2,200,Moema,0,0,0,0,1
26115,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26116,3200000,3,3,2,674,Vila Morumbi,0,0,0,0,1
26117,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26118,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26119,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26120,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26121,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26122,750000,3,1,2,124,Brooklin,0,0,0,0,1
26123,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26124,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26125,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26126,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26127,499000,2,0,4,140,Vila Império,0,0,0,0,1
26128,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26129,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26130,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26131,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26132,1380000,3,1,4,221,Saúde,0,0,0,0,1
26133,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26134,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26135,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26136,9500000,4,4,10,940,Cidade Jardim,0,0,0,0,1
26137,579999,3,1,1,150,Vila Mariana,0,0,0,0,1
26138,19900000,4,4,11,1280,Jardim América,0,0,0,0,1
26139,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26140,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26141,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26142,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26143,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26144,750000,3,1,2,124,Brooklin,0,0,0,0,1
26145,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26146,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26147,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26148,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26149,499000,2,0,4,140,Vila Império,0,0,0,0,1
26150,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26151,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26152,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26153,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26154,1380000,3,1,4,221,Saúde,0,0,0,0,1
26155,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26156,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26157,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26158,2300000,3,2,2,200,Moema,0,0,0,0,1
26159,740000,3,3,4,140,Campo Grande,0,0,0,0,1
26160,2600000,3,3,3,390,Vila Mariana,0,0,0,0,1
26161,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26162,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26163,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26164,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26165,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26166,750000,3,1,2,124,Brooklin,0,0,0,0,1
26167,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26168,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26169,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26170,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26171,499000,2,0,4,140,Vila Império,0,0,0,0,1
26172,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26173,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26174,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26175,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26176,1380000,3,1,4,221,Saúde,0,0,0,0,1
26177,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26178,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26179,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26180,9500000,4,4,10,940,Cidade Jardim,0,0,0,0,1
26181,20500000,4,4,10,950,Jardim Europa,0,0,0,0,1
26182,1700000,3,1,6,450,Jardim Saúde,0,0,0,0,1
26183,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26184,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26185,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26186,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26187,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26188,750000,3,1,2,124,Brooklin,0,0,0,0,1
26189,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26190,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26191,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26192,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26193,499000,2,0,4,140,Vila Império,0,0,0,0,1
26194,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26195,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26196,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26197,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26198,1380000,3,1,4,221,Saúde,0,0,0,0,1
26199,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26200,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26201,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26202,20500000,4,4,10,950,Jardim Europa,0,0,0,0,1
26203,3200000,3,3,3,360,Jardim Cordeiro,0,0,0,0,1
26204,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26205,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26206,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26207,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26208,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26209,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26210,750000,3,1,2,124,Brooklin,0,0,0,0,1
26211,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26212,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26213,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26214,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26215,499000,2,0,4,140,Vila Império,0,0,0,0,1
26216,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26217,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26218,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26219,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26220,1380000,3,1,4,221,Saúde,0,0,0,0,1
26221,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26222,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26223,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26224,1990000,4,4,8,630,Cidade Jardim,0,0,0,0,1
26225,2400000,4,3,6,293,Jardim Paulista,0,0,0,0,1
26226,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26227,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26228,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26229,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26230,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26231,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26232,750000,3,1,2,124,Brooklin,0,0,0,0,1
26233,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26234,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26235,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26236,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26237,499000,2,0,4,140,Vila Império,0,0,0,0,1
26238,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26239,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26240,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26241,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26242,1380000,3,1,4,221,Saúde,0,0,0,0,1
26243,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26244,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26245,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26246,12500000,3,2,4,700,Jardim Europa,0,0,0,0,1
26247,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26248,900000,3,0,2,100,Brooklin,0,0,0,0,1
26249,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26250,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26251,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26252,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26253,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26254,750000,3,1,2,124,Brooklin,0,0,0,0,1
26255,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26256,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26257,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26258,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26259,499000,2,0,4,140,Vila Império,0,0,0,0,1
26260,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26261,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26262,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26263,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26264,1380000,3,1,4,221,Saúde,0,0,0,0,1
26265,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26266,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26267,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26268,19900000,4,4,11,1280,Jardim América,0,0,0,0,1
26269,2300000,3,2,2,200,Moema,0,0,0,0,1
26270,1490000,2,0,2,140,Vila Nova Conceição,0,0,0,0,1
26271,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26272,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26273,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26274,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26275,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26276,750000,3,1,2,124,Brooklin,0,0,0,0,1
26277,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26278,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26279,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26280,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26281,499000,2,0,4,140,Vila Império,0,0,0,0,1
26282,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26283,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26284,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26285,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26286,1380000,3,1,4,221,Saúde,0,0,0,0,1
26287,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26288,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26289,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26290,3200000,4,4,5,600,Jardim da Glória,0,0,0,0,1
26291,1600000,4,4,6,320,Jardim Prudência,0,0,0,0,1
26292,2100000,4,3,6,350,Morumbi,0,0,0,0,1
26293,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26294,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26295,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26296,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26297,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26298,750000,3,1,2,124,Brooklin,0,0,0,0,1
26299,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26300,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26301,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26302,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26303,499000,2,0,4,140,Vila Império,0,0,0,0,1
26304,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26305,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26306,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26307,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26308,1380000,3,1,4,221,Saúde,0,0,0,0,1
26309,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26310,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26311,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26312,900000,3,0,2,100,Brooklin,0,0,0,0,1
26313,2400000,4,3,6,293,Jardim Paulista,0,0,0,0,1
26314,32000000,5,5,10,915,Jardim América,0,0,0,0,1
26315,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26316,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26317,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26318,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26319,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26320,750000,3,1,2,124,Brooklin,0,0,0,0,1
26321,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26322,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26323,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26324,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26325,499000,2,0,4,140,Vila Império,0,0,0,0,1
26326,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26327,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26328,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26329,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26330,1380000,3,1,4,221,Saúde,0,0,0,0,1
26331,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26332,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26333,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26334,12500000,3,2,4,700,Jardim Europa,0,0,0,0,1
26335,680000,4,0,2,135,Campo Belo,0,0,0,0,1
26336,900000,3,0,2,100,Brooklin,0,0,0,0,1
26337,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26338,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26339,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26340,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26341,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26342,750000,3,1,2,124,Brooklin,0,0,0,0,1
26343,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26344,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26345,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26346,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26347,499000,2,0,4,140,Vila Império,0,0,0,0,1
26348,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26349,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26350,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26351,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26352,1380000,3,1,4,221,Saúde,0,0,0,0,1
26353,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26354,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26355,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26356,1490000,2,0,2,140,Vila Nova Conceição,0,0,0,0,1
26357,3200000,3,3,2,674,Vila Morumbi,0,0,0,0,1
26358,2500000,4,4,4,600,Morumbi,0,0,0,0,1
26359,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26360,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26361,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26362,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26363,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26364,750000,3,1,2,124,Brooklin,0,0,0,0,1
26365,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26366,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26367,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26368,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26369,499000,2,0,4,140,Vila Império,0,0,0,0,1
26370,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26371,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26372,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26373,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26374,1380000,3,1,4,221,Saúde,0,0,0,0,1
26375,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26376,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26377,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26378,12500000,3,2,4,700,Jardim Europa,0,0,0,0,1
26379,350000,2,0,2,92,Vila São Francisco,0,0,0,0,1
26380,579999,3,1,1,150,Vila Mariana,0,0,0,0,1
26381,770000,2,0,1,120,Vila Mascote,0,0,0,0,1
26382,849000,4,1,3,197,Parque Jabaquara,0,0,0,0,1
26383,1400000,3,1,4,150,Indianópolis,0,0,0,0,1
26384,1600000,4,3,3,240,Vila Clementino,0,0,0,0,1
26385,400000,2,0,1,90,Santo Amaro,0,0,0,0,1
26386,750000,3,1,2,124,Brooklin,0,0,0,0,1
26387,1590000,4,4,2,380,Jardim Marajoara,0,0,0,0,1
26388,580000,2,0,0,74,Vila Mariana,0,0,0,0,1
26389,750000,4,1,3,198,Vila Cordeiro,0,0,0,0,1
26390,420000,3,1,3,128,Vila Moraes,0,0,0,0,1
26391,499000,2,0,4,140,Vila Império,0,0,0,0,1
26392,600000,3,1,2,200,Jabaquara,0,0,0,0,1
26393,890000,3,0,2,90,Chácara Santo Antônio,0,0,0,0,1
26394,640000,3,0,4,198,Campo Grande,0,0,0,0,1
26395,4500000,4,3,4,750,Chácara Monte Alegre,0,0,0,0,1
26396,1380000,3,1,4,221,Saúde,0,0,0,0,1
26397,1150000,3,0,3,180,Jabaquara,0,0,0,0,1
26398,1500000,5,0,6,300,Ipiranga,0,0,0,0,1
26399,580000,3,1,2,123,Jardim Aeroporto,0,0,0,0,1
26400,3200000,3,3,3,360,Jardim Cordeiro,0,0,0,0,1
